X,Y,OBJECTID,ATLASNUM,DATE_,OBSMODE,COUNTY,TOWNSHIP,RANGE,SECTION,GAZPAGE,ERA,NEW90,STATUS90,STATUS80,STATUS70,SUBSTRAT,CANOPY,LOCATION,ISLAND,SIZE_,SIZECONF,SPECCONF,BRPE,DCCO,ANHI,GBHE,GWHE,GREG,SNEG,LBHE,TCHE,REEG,CAEG,GRHE,BCNH,YCNH,WHIB,GLIB,ROSP,WOST,SMWT,LGWT,SMDK,LGDK,LONGDEC,LATDEC,last_edited_date,Present
-82.8410034575654,27.8998380868224,2054,615029,1999/05/06 04:00:00+00,Aerial,Pinellas,30S,15E,06,90,70,No,Active,Active,Active,Tree,Open,Coastal,Yes,500-1000,Low,Low,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.841,27.899833,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant"
-82.7638363582661,27.8018381278244,2055,615030,1999/05/10 04:00:00+00,Ground,Pinellas,31S,15E,11,90,70,No,Active,Active,Active,Tree,Open,Coastal,Yes,250-500,High,High,30,0,0,20,0,30,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-82.763833,27.801833,2019/06/25 21:52:55+00,"Brown Pelican, Great Blue Heron, Great Egret, Snowy Egret, Black Crowned Night Heron"
-82.6833362990568,27.6666720778254,2056,615031,1999/04/29 04:00:00+00,Aerial,Pinellas,32S,16E,27,90,70,No,Active,Active,Active,Tree,Open,Coastal,Yes,1000-3000,Medium,High,60,10,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-82.683333,27.666667,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant, Great Blue Heron, Great Egret, Small White Bird"
-82.0180031478521,27.6946720652273,2057,615034,1999/04/29 04:00:00+00,Aerial,Polk,32S,23E,16,92,70,No,Active,Inactive,Active,Shrub,Open,Inland,No,<50,High,High,0,0,1,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-82.018,27.694667,2019/06/25 21:52:55+00,"Anhinga, Great Blue Heron, Great Egret, Black Crowned Night Heron"
-82.2766702203908,27.0326719632738,2058,615040,1999/04/21 04:00:00+00,Aerial,Sarasota,40S,20E,02,97,70,No,Active,Active,Active,Shrub,Open,Inland,Yes,50-250,High,High,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,-82.276667,27.032667,2019/06/25 21:52:55+00,"Great Egret, Wood Stork"
-82.5030033029486,27.2095049864987,2059,615041,1999/03/23 04:00:00+00,Aerial,Sarasota,38S,18E,04,97,70,No,Active,Active,Active,Tree,Open,Coastal,Yes,<50,High,Medium,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.503,27.2095,2019/06/25 21:52:55+00,Great Egret
-82.0753361203129,26.4578378153391,2060,615102,1999/03/30 04:00:00+00,Aerial,Lee,46S,22E,14,110,80,No,Active,Active,Unknown,Tree,Open,Coastal,Yes,50-250,High,High,50,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.075333,26.457833,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant, Great Egret"
-82.1641702348918,27.9215051075945,2061,615104,1999/05/06 04:00:00+00,Aerial,Hillsborough,29S,21E,36,92,80,No,Active,Active,Unknown,Shrub,Closed,Inland,No,250-500,High,Medium,0,10,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,-82.164167,27.9215,2019/06/25 21:52:55+00,"Double Crested Cormorant, Great Egret, Cattle Egret"
-82.1048361483546,27.875672129186,2062,615105,1999/05/05 04:00:00+00,Aerial,Hillsborough,30S,22E,16,92,80,No,Active,Active,Unknown,Tree,Open,Inland,Yes,50-250,High,Low,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,10,0,-82.104833,27.875667,2019/06/25 21:52:55+00,"Double Crested Cormorant, Wood Stork, Large White Bird, Small Dark Bird"
-81.4166700154151,27.6833380975101,2063,616034,1999/04/27 04:00:00+00,Aerial,Polk,32S,29E,21,94,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.416667,27.683333,2019/06/25 21:52:55+00,
-81.9500031467197,27.7500051402798,2064,616035,1999/04/29 04:00:00+00,Aerial,Polk,31S,24E,30,92,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.95,27.75,2019/06/25 21:52:55+00,
-81.8166700754468,27.9500051330493,2065,616036,1999/05/06 04:00:00+00,Aerial,Polk,29S,25E,21,93,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.816667,27.95,2019/06/25 21:52:55+00,
-81.4203359502581,27.9096721295352,2066,616037,1999/04/27 04:00:00+00,Aerial,Polk,30S,29E,04,94,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.420333,27.909667,2019/06/25 21:52:55+00,
-81.9500032042118,27.908338127057,2067,616039,1999/03/16 04:00:00+00,Aerial,Polk,30S,24E,06,92,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.95,27.908333,2019/06/25 21:52:55+00,
-81.8500031582121,27.8500051512245,2068,616040,1999/05/05 04:00:00+00,Aerial,Polk,30S,25E,19,93,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.85,27.85,2019/06/25 21:52:55+00,
-81.8166701086844,27.7000051422464,2069,616042,1999/04/29 04:00:00+00,Aerial,Polk,32S,25E,16,93,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.816667,27.7,2019/06/25 21:52:55+00,
-80.5833357615577,27.4150050198828,2070,616043,1999/04/27 04:00:00+00,Aerial,St. Lucie,35S,37E,24,102,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.583333,27.415,2019/06/25 21:52:55+00,
-80.5333357116084,27.5166720896497,2071,616045,1999/04/27 04:00:00+00,Aerial,St. Lucie,34S,38E,16,96,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.533333,27.516667,2019/06/25 21:52:55+00,
-80.4666697392156,27.416672061491,2072,616048,1999/04/27 04:00:00+00,Aerial,St. Lucie,35S,39E,19,102,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.466667,27.416667,2019/06/25 21:52:55+00,
-80.6333357935408,27.3666720941595,2073,616049,1999/04/27 04:00:00+00,Aerial,St. Lucie,36S,37E,09,102,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.633333,27.366667,2019/06/25 21:52:55+00,
-80.3333357067454,27.5500051219369,2074,616050,1999/04/27 04:00:00+00,Aerial,St. Lucie,34S,40E,04,97,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.333333,27.55,2019/06/25 21:52:55+00,
-80.4666697185544,27.8500051504303,2075,616102,1999/03/25 04:00:00+00,Aerial,Indian River,30S,39E,30,96,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.466667,27.85,2019/06/25 21:52:55+00,
-80.5700027657865,27.415005016693,2076,616103,1999/04/27 04:00:00+00,Aerial,St. Lucie,35S,38E,19,102,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.57,27.415,2019/06/25 21:52:55+00,
-80.3716696559001,27.6283381245816,2077,616104,1999/05/05 04:00:00+00,Aerial,Indian River,33S,40E,07,97,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.371667,27.628333,2019/06/25 21:52:55+00,
-80.7400027978127,27.4583380378972,2078,616105,1999/04/27 04:00:00+00,Aerial,Okeechobee,35S,36E,04,102,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.74,27.458333,2019/06/25 21:52:55+00,
-80.6583357462011,27.4133380631633,2079,616108,1999/04/27 04:00:00+00,Aerial,St. Lucie,35S,37E,20,102,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.658333,27.413333,2019/06/25 21:52:55+00,
-80.3333356546431,27.5166720960232,2080,616109,1999/04/27 04:00:00+00,Aerial,St. Lucie,34S,40E,16,97,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.333333,27.516667,2019/06/25 21:52:55+00,
-80.266669584334,27.2083380359641,2081,616111,1999/03/16 04:00:00+00,Aerial,Martin,37S,41E,32,103,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.266667,27.208333,2019/06/25 21:52:55+00,
-81.9000030913804,27.9833381537484,2082,616115,1999/05/06 04:00:00+00,Aerial,Polk,29S,24E,03,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.9,27.983333,2019/06/25 21:52:55+00,
-81.8500030836519,27.9916721217447,2083,616116,1999/05/06 04:00:00+00,Aerial,Polk,29S,25E,06,93,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.85,27.991667,2019/06/25 21:52:55+00,
-81.7000030523815,27.9750051164044,2084,616120,1999/05/06 04:00:00+00,Aerial,Polk,29S,26E,10,93,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.7,27.975,2019/06/25 21:52:55+00,
-81.2500029001797,27.9166721246856,2085,616121,1999/04/27 04:00:00+00,Aerial,Osceola,29S,31E,31,94,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.25,27.916667,2019/06/25 21:52:55+00,
-81.2433359724502,27.8766721958708,2086,616125,1999/04/27 04:00:00+00,Aerial,Osceola,30S,31E,17,94,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.243333,27.876667,2019/06/25 21:52:55+00,
-81.8000030884998,27.8666721364291,2087,616126,1999/05/05 04:00:00+00,Aerial,Polk,30S,25E,15,93,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.8,27.866667,2019/06/25 21:52:55+00,
-81.875003163873,27.8500051512245,2088,616127,1999/05/05 04:00:00+00,Aerial,Polk,30S,24E,26,93,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.875,27.85,2019/06/25 21:52:55+00,
-81.8833361385694,27.833338140469,2089,616128,1999/05/05 04:00:00+00,Aerial,Polk,30S,24E,35,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.883333,27.833333,2019/06/25 21:52:55+00,
-80.7400028319487,27.810005166193,2090,616130,1999/05/05 04:00:00+00,Aerial,Indian River,31S,37E,70,96,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.74,27.81,2019/06/25 21:52:55+00,
-80.7083357898622,27.8000051547931,2091,616131,1999/05/05 04:00:00+00,Aerial,Indian River,31S,37E,70,96,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.708333,27.8,2019/06/25 21:52:55+00,
-81.8783361552238,27.7250051240737,2092,616133,1999/04/29 04:00:00+00,Aerial,Polk,32S,24E,02,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.878333,27.725,2019/06/25 21:52:55+00,
-81.8550031289812,27.7066720805943,2093,616134,1999/04/29 04:00:00+00,Aerial,Polk,32S,25E,07,93,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.855,27.706667,2019/06/25 21:52:55+00,
-81.9333361292299,27.6833380871688,2094,616135,1999/04/29 04:00:00+00,Aerial,Polk,32S,24E,20,92,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.933333,27.683333,2019/06/25 21:52:55+00,
-80.5933357803511,27.6750051083361,2095,616136,1999/05/05 04:00:00+00,Aerial,Indian River,31S,37E,70,96,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.593333,27.675,2019/06/25 21:52:55+00,
-81.9083360813482,27.6500051140373,2096,616137,1999/04/29 04:00:00+00,Aerial,Polk,32S,24E,33,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.908333,27.65,2019/06/25 21:52:55+00,
-80.8333358280482,27.6333380920863,2097,616138,1999/05/05 04:00:00+00,Aerial,Okeechobee,33S,35E,04,95,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.833333,27.633333,2019/06/25 21:52:55+00,
-80.6883358097677,27.4416720725225,2098,616142,1999/04/27 04:00:00+00,Aerial,Okeechobee,35S,36E,12,102,80,No,Active,Active,Unknown,Shrub,Closed,Inland,Yes,>3000,High,Medium,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,1,0,-80.688333,27.441667,2019/06/25 21:52:55+00,"Cattle Egret, White Ibis, Small Dark Bird"
-80.8500027889441,27.1708379792526,2099,616155,1999/04/22 04:00:00+00,Aerial,Okeechobee,38S,35E,17,101,80,No,Active,Active,Unknown,Herbaceous,Open,Inland,Yes,50-250,High,High,0,0,10,20,0,30,0,10,0,0,1,0,0,0,30,0,0,0,0,0,0,0,-80.85,27.170833,2019/06/25 21:52:55+00,"Anhinga, Great Blue Heron, Great Egret, Little Blue Heron, Cattle Egret, White Ibis"
-80.4408357430349,27.7826721086063,2100,616177,1999/05/05 04:00:00+00,Aerial,Indian River,31S,39E,16,96,80,No,Active,Active,Unknown,Tree,Open,Coastal,Yes,250-500,High,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-80.440833,27.782667,2019/06/25 21:52:55+00,White Ibis
-80.3516696731107,27.5583381221239,2101,616188,1999/03/31 04:00:00+00,Aerial,Indian River,33S,40E,32,97,80,No,Active,Active,Unknown,Shrub,Open,Coastal,Yes,<50,High,High,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.351667,27.558333,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant"
-80.361002651483,27.5958381051999,2102,616200,1999/05/05 04:00:00+00,Aerial,Indian River,33S,40E,20,97,80,No,Active,Active,Unknown,Tree,Open,Coastal,Yes,50-250,High,High,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.361,27.595833,2019/06/25 21:52:55+00,Brown Pelican
-80.5015026931967,27.89400514745,2103,616301,1999/05/05 04:00:00+00,Aerial,Brevard,30S,38E,11,96,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,250-500,High,High,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,40,0,0,0,-80.5015,27.894,2019/06/25 21:52:55+00,"Double Crested Cormorant, Great Egret, Wood Stork, Small White Bird"
-80.4953356851094,27.8835051738706,2104,616302,1999/05/05 04:00:00+00,Aerial,Brevard,30S,38E,11,96,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,250-500,High,High,70,20,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-80.495333,27.8835,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant, Great Egret, Cattle Egret"
-80.5393357480372,27.9765052262142,2105,616303,1999/03/31 04:00:00+00,Aerial,Brevard,29S,38E,09,96,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,500-1000,High,High,60,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,-80.539333,27.9765,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant, Great Egret, Wood Stork"
-80.4365027471097,27.7763381822847,2106,616304,1999/03/31 04:00:00+00,Aerial,Indian River,31S,39E,21,96,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,<50,High,High,0,0,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.4365,27.776333,2019/06/25 21:52:55+00,"Anhinga, Great Blue Heron, Great Egret"
-80.3605027048915,27.5953380878735,2107,616305,1999/03/31 04:00:00+00,Aerial,Indian River,33S,40E,20,97,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,250-500,High,High,70,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.3605,27.595333,2019/06/25 21:52:55+00,"Brown Pelican, Great Egret"
-81.6160029942302,27.0251719222632,2108,616306,1999/04/21 04:00:00+00,Aerial,Charlotte,40S,27E,04,99,90,Yes,Active,Unknown,Unknown,Shrub,Open,Inland,No,50-250,High,Medium,0,20,0,1,0,70,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-81.616,27.025167,2019/06/25 21:52:55+00,"Double Crested Cormorant, Great Blue Heron, Great Egret, Little Blue Heron, Glossy Ibis"
-81.2450028728167,27.090504991224,2109,616307,1999/04/21 04:00:00+00,Aerial,Glades,39S,31E,17,100,90,Yes,Active,Unknown,Unknown,Tree,Open,Inland,No,<50,High,High,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.245,27.0905,2019/06/25 21:52:55+00,"Great Blue Heron, Great Egret"
-80.963335847783,27.1823379952127,2110,616308,1999/04/21 04:00:00+00,Aerial,Glades,38S,34E,07,101,90,Yes,Active,Unknown,Unknown,Shrub,Open,Inland,No,50-250,High,High,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,-80.963333,27.182333,2019/06/25 21:52:55+00,"Little Blue Heron, Cattle Egret"
-80.2458356649235,27.2701720337593,2111,616309,1999/04/22 04:00:00+00,Aerial,St. Lucie,37S,41E,09,103,90,Yes,Active,Unknown,Unknown,Herbaceous,Open,Coastal,No,<50,High,Medium,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,-80.245833,27.270167,2019/06/25 21:52:55+00,"Little Blue Heron, Cattle Egret"
-81.4415030027052,27.6346720945915,2112,616310,1999/04/29 04:00:00+00,Aerial,Highlands,33S,29E,05,94,90,Yes,Active,Unknown,Unknown,Tree,Closed,Inland,No,1000-3000,High,Low,0,0,0,0,0,10,0,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,-81.4415,27.634667,2019/06/25 21:52:55+00,"Great Egret, Little Blue Heron, Cattle Egret"
-81.9880031238113,27.7486721464506,2113,616311,1999/04/29 04:00:00+00,Aerial,Polk,31S,23E,26,92,90,Yes,Active,Unknown,Unknown,Tree,Open,Inland,Yes,<50,High,High,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.988,27.748667,2019/06/25 21:52:55+00,Great Blue Heron
-81.8896701210102,27.7410051380007,2114,616312,1999/04/29 04:00:00+00,Aerial,Polk,31S,24E,35,92,90,Yes,Active,Unknown,Unknown,Tree,Open,Inland,Yes,250-500,High,High,0,0,10,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.889667,27.741,2019/06/25 21:52:55+00,"Anhinga, Great Blue Heron, Great Egret"
-81.9648361511489,27.8768381582232,2115,616313,1999/05/05 04:00:00+00,Aerial,Polk,30S,23E,13,92,90,Yes,Active,Unknown,Unknown,Shrub,Closed,Inland,Yes,250-500,High,Medium,0,0,0,0,0,20,10,0,0,0,30,0,1,0,20,0,0,0,20,0,0,0,-81.964833,27.876833,2019/06/25 21:52:55+00,"Great Egret, Snowy Egret, Cattle Egret, Black Crowned Night Heron, White Ibis, Small White Bird"
-80.4381697274262,27.7790051156866,2116,616314,1999/05/05 04:00:00+00,Aerial,Indian River,31S,39E,16,96,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,50-250,High,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-80.438167,27.779,2019/06/25 21:52:55+00,White Ibis
-80.439335723597,27.7805051265654,2117,616315,1999/05/05 04:00:00+00,Aerial,Indian River,31S,39E,16,96,90,Yes,Active,Unknown,Unknown,Tree,Open,Coastal,Yes,50-250,High,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,-80.439333,27.7805,2019/06/25 21:52:55+00,"Great Blue Heron, White Ibis, Small White Bird"
-80.7101697678884,27.6401720810728,2118,616316,1999/05/05 04:00:00+00,Aerial,Indian River,33S,36E,02,96,90,Yes,Active,Unknown,Unknown,Shrub,Open,Inland,No,250-500,Medium,High,0,0,0,1,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,-80.710167,27.640167,2019/06/25 21:52:55+00,"Great Blue Heron, Little Blue Heron, Cattle Egret"
-80.4768357289443,27.6070051166748,2119,616317,1999/05/05 04:00:00+00,Aerial,Indian River,33S,39E,18,96,90,Yes,Active,Unknown,Unknown,Shrub,Closed,Inland,No,50-250,Medium,Low,0,0,0,0,0,20,0,20,0,0,30,0,0,0,20,0,0,0,10,0,0,0,-80.476833,27.607,2019/06/25 21:52:55+00,"Great Egret, Little Blue Heron, Cattle Egret, White Ibis, Small White Bird"
-80.8236698217421,27.5518380557736,2120,616318,1999/05/05 04:00:00+00,Aerial,Okeechobee,34S,35E,04,95,90,Yes,Active,Unknown,Unknown,Shrub,Open,Inland,Yes,250-500,High,High,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,-80.823667,27.551833,2019/06/25 21:52:55+00,"Little Blue Heron, Cattle Egret"
-81.9951701867786,27.9176721332723,2121,616319,1999/05/06 04:00:00+00,Aerial,Polk,29S,23E,34,92,90,Yes,Active,Unknown,Unknown,Shrub,Open,Inland,No,50-250,High,Medium,0,0,0,0,0,10,0,0,0,0,70,0,0,0,0,0,0,0,0,20,0,0,-81.995167,27.917667,2019/06/25 21:52:55+00,"Great Egret, Cattle Egret, Large White Bird"
-81.8523360928864,27.9928381260296,2122,616320,1999/05/06 04:00:00+00,Aerial,Polk,29S,25E,06,93,90,Yes,Active,Unknown,Unknown,Shrub,Open,Inland,No,<50,High,Low,0,0,0,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,-81.852333,27.992833,2019/06/25 21:52:55+00,"Great Egret, Snowy Egret, Cattle Egret, Small Dark Bird"
-81.4500030101456,27.9000051505325,2123,616321,1999/06/05 04:00:00+00,Ground,Polk,30S,29E,06,94,90,Yes,Active,Unknown,Unknown,Tree,Open,Inland,Yes,50-250,High,High,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,-81.45,27.9,2019/06/25 21:52:55+00,"Double Crested Cormorant, Anhinga, Wood Stork"
-80.4971696855934,26.1053377643262,2124,619006,1999/04/08 04:00:00+00,Aerial,Broward,50S,38E,12,114,70,No,Active,Active,Active,Shrub,Open,Inland,Yes,<50,High,High,0,0,30,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.497167,26.105333,2019/06/25 21:52:55+00,"Anhinga, Great Blue Heron, Great Egret"
-80.5415026578774,26.1205047329777,2125,619008,1999/04/08 04:00:00+00,Aerial,Broward,50S,38E,04,114,70,No,Active,Inactive,Active,Shrub,Open,Inland,Yes,50-250,High,High,0,0,10,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.5415,26.1205,2019/06/25 21:52:55+00,"Anhinga, Great Blue Heron, Great Egret"
-81.9746701567862,26.9788379412063,2126,619012,1999/04/21 04:00:00+00,Aerial,Charlotte,40S,23E,24,104,70,No,Active,Active,Active,Shrub,Open,Coastal,Yes,<50,High,High,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,-81.974667,26.978833,2019/06/25 21:52:55+00,"Great Egret, Wood Stork"
-81.6146700335875,26.3673377320947,2127,619018,1999/04/14 04:00:00+00,Aerial,Collier,47S,27E,21,111,70,No,Active,Active,Active,Tree,Open,Inland,No,500-1000,High,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-81.614667,26.367333,2019/06/25 21:52:55+00,Wood Stork
-81.1596698944469,26.1145046992663,2128,619019,1999/04/08 04:00:00+00,Aerial,Collier,50S,32E,18,112,70,No,Active,Active,Active,Tree,Open,Inland,No,50-250,High,High,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.159667,26.1145,2019/06/25 21:52:55+00,"Great Blue Heron, Great Egret"
-81.0981698448939,26.8868378957503,2129,619032,1999/04/20 04:00:00+00,Aerial,Glades,41S,32E,Island,107,70,No,Active,Active,Active,Shrub,Open,Inland,No,500-1000,High,High,0,0,10,0,0,10,0,10,0,0,0,0,0,0,40,30,0,0,0,0,0,0,-81.098167,26.886833,2019/06/25 21:52:55+00,"Anhinga, Great Egret, Little Blue Heron, White Ibis, Glossy Ibis"
-81.8930031402088,26.4250047772463,2130,619038,1999/03/30 04:00:00+00,Aerial,Lee,46S,24E,34,110,70,No,Active,Active,Active,Tree,Open,Coastal,Yes,250-500,High,High,50,10,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-81.893,26.425,2019/06/25 21:52:55+00,"Brown Pelican, Double Crested Cormorant, Great Egret, Cattle Egret"
-81.7953360288834,26.6961718271569,2131,619040,1999/04/20 04:00:00+00,Aerial,Lee,43S,25E,34,105,70,No,Active,Active,Active,Tree,Open,Coastal,Yes,50-250,High,High,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.795333,26.696167,2019/06/25 21:52:55+00,"Great Blue Heron, Great Egret"
