X,Y,OBJECTID,RARNUM,BIOGWIS_RA,SPECIES_ID,SEASON_ID,EL_RAR,EL_SPE,EL_SPE_SEA,GEO_SRC,SEASON_SRC,CONCENTRA,ELEMENT,SUBELEMENT,NAME,SCINAME,STATUS,PRESENCE,ACTIVE_JAN,ACTIVE_FEB,ACTIVE_MAR,ACTIVE_APR,ACTIVE_MAY,ACTIVE_JUN,ACTIVE_JUL,ACTIVE_AUG,ACTIVE_SEP,ACTIVE_OCT,ACTIVE_NOV,ACTIVE_DEC,ESI_INFO,created_user,created_date,last_edited_user,last_edited_date
-80.92079549,25.13997454,938,370,370,65,1,BIRD_370,B00065,B0006501,32,32, ,BIRD,shorebird,Long-billed dowitcher,Limnodromus scolopaceus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Long-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.92079549,25.13997454,939,370,370,66,1,BIRD_370,B00066,B0006601,32,32, ,BIRD,shorebird,Western sandpiper,Calidris mauri, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Western sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.92079549,25.13997454,940,370,370,67,1,BIRD_370,B00067,B0006701,32,32, ,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,941,618,618,59,1,BIRD_618,B00059,B0005901,32,32, ,BIRD,shorebird,Lesser yellowlegs,Tringa flavipes, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Lesser yellowlegs; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,942,618,618,61,1,BIRD_618,B00061,B0006101,32,32, ,BIRD,shorebird,Pectoral sandpiper,Calidris melanotos, ,Mar Apr May Jul Aug Sep Oct Nov, , , , , , , , , , , , ,Pectoral sandpiper; Status:  ; Present: Mar Apr May Jul Aug Sep Oct Nov; Concentration:,,,,
-80.12988126,25.78328885,943,618,618,62,1,BIRD_618,B00062,B0006201,32,32, ,BIRD,shorebird,Least sandpiper,Calidris minutilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Least sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,944,618,618,63,1,BIRD_618,B00063,B0006301,32,32, ,BIRD,shorebird,Dunlin,Calidris alpina, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Dunlin; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,945,618,618,64,1,BIRD_618,B00064,B0006401,32,32, ,BIRD,shorebird,Short-billed dowitcher,Limnodromus griseus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Short-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,946,618,618,65,1,BIRD_618,B00065,B0006501,32,32, ,BIRD,shorebird,Long-billed dowitcher,Limnodromus scolopaceus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Long-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,947,618,618,66,1,BIRD_618,B00066,B0006601,32,32, ,BIRD,shorebird,Western sandpiper,Calidris mauri, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Western sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,948,618,618,67,1,BIRD_618,B00067,B0006701,32,32, ,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,949,618,618,69,1,BIRD_618,B00069,B0006901,32,32, ,BIRD,shorebird,Semipalmated plover,Charadrius semipalmatus, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,950,618,618,70,1,BIRD_618,B00070,B0007001,32,32, ,BIRD,shorebird,Killdeer,Charadrius vociferus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Killdeer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,951,618,618,71,1,BIRD_618,B00071,B0007101,32,32, ,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,952,618,618,73,1,BIRD_618,B00073,B0007301,32,32, ,BIRD,shorebird,Ruddy turnstone,Arenaria interpres, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Ruddy turnstone; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,953,618,618,153,1,BIRD_618,B00153,B0015301,32,32, ,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,954,618,618,155,1,BIRD_618,B00155,B0015501,32,32, ,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.68733362,27.66721372,955,776,776,116,3,BIRD_776,B00116,B0011603,32,37, ,BIRD,wading,Roseate spoonbill,Ajaia ajaja, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting, , , , , , , ,Roseate spoonbill; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.68733362,27.66721372,956,776,776,118,2,BIRD_776,B00118,B0011802,32,37, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.68733362,27.66721372,957,776,776,163,2,BIRD_776,B00163,B0016302,32,37, ,BIRD,wading,Reddish egret,Egretta rufescens, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Nesting,Reddish egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.68733362,27.66721372,958,776,776,1004,3,BIRD_776,B01004,B0100403,32,37,500,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 500,,,,
-82.69010223,27.66698202,959,777,777,8,2,BIRD_777,B00008,B0000802,32,37,17,BIRD,diving,Double-crested cormorant,Phalacrocorax auritus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Double-crested cormorant; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 17,,,,
-82.69010223,27.66698202,960,777,777,54,2,BIRD_777,B00054,B0005402,32,37, ,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.69010223,27.66698202,961,777,777,87,2,BIRD_777,B00087,B0008702,32,37,1,BIRD,wading,Little blue heron,Egretta caerulea, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Little blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-82.69010223,27.66698202,962,777,777,88,2,BIRD_777,B00088,B0008802,32,37,65,BIRD,wading,Great egret,Ardea alba, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , , ,Great egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 65,,,,
-82.69010223,27.66698202,963,777,777,90,2,BIRD_777,B00090,B0009002,32,37,1,BIRD,wading,Black-crowned night-heron,Nycticorax nycticorax, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Black-crowned night-heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-82.69010223,27.66698202,964,777,777,94,2,BIRD_777,B00094,B0009402,32,37,1,BIRD,wading,Tricolored heron,Egretta tricolor, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Tricolored heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov; Concentration: 1,,,,
-82.69010223,27.66698202,965,777,777,115,2,BIRD_777,B00115,B0011502,32,37,73,BIRD,wading,White ibis,Eudocimus albus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting, , , , , , , ,White ibis; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 73,,,,
-82.69010223,27.66698202,966,777,777,116,3,BIRD_777,B00116,B0011603,32,37,13,BIRD,wading,Roseate spoonbill,Ajaia ajaja, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting, , , , , , , ,Roseate spoonbill; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 13,,,,
-82.63315702,28.43861653,967,877,877,94,2,BIRD_877,B00094,B0009402,32,37, ,BIRD,wading,Tricolored heron,Egretta tricolor, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Tricolored heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov; Concentration:,,,,
-82.63315702,28.43861653,968,877,877,121,2,BIRD_877,B00121,B0012102,32,37, ,BIRD,diving,Anhinga,Anhinga anhinga, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting, , , , , , ,Anhinga; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.74982678,28.20029556,969,878,878,63,1,BIRD_878,B00063,B0006301,32,37,10,BIRD,shorebird,Dunlin,Calidris alpina, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Dunlin; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 10,,,,
-82.74982678,28.20029556,970,878,878,64,1,BIRD_878,B00064,B0006401,32,37,2,BIRD,shorebird,Short-billed dowitcher,Limnodromus griseus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Short-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-82.74982678,28.20029556,971,878,878,66,1,BIRD_878,B00066,B0006601,32,37,10,BIRD,shorebird,Western sandpiper,Calidris mauri, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Western sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 10,,,,
-82.74982678,28.20029556,972,878,878,67,1,BIRD_878,B00067,B0006701,32,37,15,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 15,,,,
-82.74982678,28.20029556,973,878,878,69,1,BIRD_878,B00069,B0006901,32,37,4,BIRD,shorebird,Semipalmated plover,Charadrius semipalmatus, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 4,,,,
-82.74982678,28.20029556,974,878,878,71,1,BIRD_878,B00071,B0007101,32,37,1,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-82.74982678,28.20029556,975,878,878,73,1,BIRD_878,B00073,B0007301,32,37,5,BIRD,shorebird,Ruddy turnstone,Arenaria interpres, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Ruddy turnstone; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 5,,,,
-82.74982678,28.20029556,976,878,878,153,1,BIRD_878,B00153,B0015301,32,37,1,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 1,,,,
-82.74982678,28.20029556,977,878,878,155,1,BIRD_878,B00155,B0015501,32,37,5,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 5,,,,
-82.74982678,28.20029556,978,878,878,156,1,BIRD_878,B00156,B0015601,32,37,2,BIRD,shorebird,Semipalmated sandpiper,Calidris pusilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-82.84507615,28.19902514,979,879,879,139,1,BIRD_879,B00139,B0013901,32,37,1,BIRD,shorebird,Snowy plover,Charadrius alexandrinus,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Snowy plover; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-81.01674828,25.0348662,980,376,376,54,2,BIRD_376,B00054,B0005402,32,32, ,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.01674828,25.0348662,981,376,376,88,2,BIRD_376,B00088,B0008802,32,32, ,BIRD,wading,Great egret,Ardea alba, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , , ,Great egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.01674828,25.0348662,982,376,376,94,2,BIRD_376,B00094,B0009402,32,32, ,BIRD,wading,Tricolored heron,Egretta tricolor, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Tricolored heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov; Concentration:,,,,
-81.01674828,25.0348662,983,376,376,116,2,BIRD_376,B00116,B0011602,32,32, ,BIRD,wading,Roseate spoonbill,Ajaia ajaja, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , ,Nesting,Nesting,Roseate spoonbill; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.01674828,25.0348662,984,376,376,118,2,BIRD_376,B00118,B0011802,32,32, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.01674828,25.0348662,985,376,376,153,1,BIRD_376,B00153,B0015301,32,32,5,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 5,,,,
-81.01674828,25.0348662,986,376,376,1002,1,BIRD_376,B01002,B0100201,32,32, ,BIRD,shorebird,Shorebirds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Shorebirds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.74325295,24.84675888,987,380,380,86,2,BIRD_380,B00086,B0008602,32,32,25,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 25,,,,
-81.44314558,24.81208669,988,382,382,54,2,BIRD_382,B00054,B0005402,32,32,10,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 10,,,,
-81.44314558,24.81208669,989,382,382,118,2,BIRD_382,B00118,B0011802,32,32,10,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 10,,,,
-81.44314558,24.81208669,990,382,382,119,1,BIRD_382,B00119,B0011901,95,37,200,BIRD,pelagic,Magnificent frigatebird,Fregata magnificens, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Magnificent frigatebird; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 200,,,,
-81.40647747,24.79042187,991,384,384,54,2,BIRD_384,B00054,B0005402,32,32,15,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 15,,,,
-80.12988126,25.78328885,992,618,618,156,1,BIRD_618,B00156,B0015601,32,32, ,BIRD,shorebird,Semipalmated sandpiper,Calidris pusilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,993,618,618,210,1,BIRD_618,B00210,B0021001,32,32, ,BIRD,shorebird,Marbled godwit,Limosa fedoa, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Marbled godwit; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.12988126,25.78328885,994,618,618,290,1,BIRD_618,B00290,B0029001,32,32, ,BIRD,shorebird,Peep,Calidris spp., ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Peep; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.1483029,25.76359575,995,619,619,54,1,BIRD_619,B00054,B0005401,32,32,2,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-80.14892603,25.75707987,996,620,620,55,1,BIRD_620,B00055,B0005501,32,32, ,BIRD,shorebird,Whimbrel,Numenius phaeopus, ,Mar Apr May Jul Aug Sep Oct, , , , , , , , , , , , ,Whimbrel; Status:  ; Present: Mar Apr May Jul Aug Sep Oct; Concentration:,,,,
-80.14892603,25.75707987,997,620,620,58,1,BIRD_620,B00058,B0005801,32,32, ,BIRD,shorebird,Greater yellowlegs,Tringa melanoleuca, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Greater yellowlegs; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,998,620,620,59,1,BIRD_620,B00059,B0005901,32,32, ,BIRD,shorebird,Lesser yellowlegs,Tringa flavipes, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Lesser yellowlegs; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,999,620,620,60,1,BIRD_620,B00060,B0006001,32,32, ,BIRD,shorebird,Red knot,Calidris canutus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Red knot; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,1000,620,620,61,1,BIRD_620,B00061,B0006101,32,32, ,BIRD,shorebird,Pectoral sandpiper,Calidris melanotos, ,Mar Apr May Jul Aug Sep Oct Nov, , , , , , , , , , , , ,Pectoral sandpiper; Status:  ; Present: Mar Apr May Jul Aug Sep Oct Nov; Concentration:,,,,
-80.14892603,25.75707987,1001,620,620,62,1,BIRD_620,B00062,B0006201,32,32, ,BIRD,shorebird,Least sandpiper,Calidris minutilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Least sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,1002,620,620,63,1,BIRD_620,B00063,B0006301,32,32, ,BIRD,shorebird,Dunlin,Calidris alpina, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Dunlin; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,1003,620,620,64,1,BIRD_620,B00064,B0006401,32,32, ,BIRD,shorebird,Short-billed dowitcher,Limnodromus griseus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Short-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,1004,620,620,66,1,BIRD_620,B00066,B0006601,32,32, ,BIRD,shorebird,Western sandpiper,Calidris mauri, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Western sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.14892603,25.75707987,1005,620,620,67,1,BIRD_620,B00067,B0006701,32,32, ,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.69010223,27.66698202,1006,777,777,118,2,BIRD_777,B00118,B0011802,32,37,720,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 720,,,,
-82.73358226,27.66702939,1007,778,778,133,1,BIRD_778,B00133,B0013301,32,37, ,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.73358226,27.66702939,1008,778,778,137,1,BIRD_778,B00137,B0013701,32,37, ,BIRD,gull_tern,Royal tern,Sterna maxima, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Royal tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.73358226,27.66702939,1009,778,778,153,1,BIRD_778,B00153,B0015301,32,37, ,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
