X,Y,OBJECTID,NestID,County,NestTownsh,NestRange,NestSectio,GazPage,LastKnownA,LastSurvey,LatDec,LonDec,Act98,Act99,Act00,Act01,Act02,Act03,Act04,Act05,Act06,Act07,Act08,Act09,Act10,Active11,Active12,Active13,Active14,Active15,last_edited_date,Active16,Active17
-81.0653333301564,28.7890000005241,4774,SE064,Seminole,19S,33E,31,81,2016,2016,28.789,-81.065333,-,-,-,-,Y,Y,N,Y,Y,Y,Y,*,*,N,*,*,Y,Y,2017/09/19 23:51:32+00,Y,
-81.2266670002264,28.8083329997619,4775,SE065,Seminole,19S,31E,28,80,2002,2014,28.808333,-81.226667,-,-,-,-,Y,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.2334999995024,28.6958329996138,4776,SE066,Seminole,21S,31E,37,80,2014,2014,28.695833,-81.2335,-,-,-,-,-,Y,Y,N,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.1966669995419,28.7133330006691,4777,SE067,Seminole,20S,31E,35,80,2004,2014,28.713333,-81.196667,-,-,-,-,-,Y,Y,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.0831670004854,28.8129999997344,4778,SE068,Seminole,19S,32E,25,81,2014,2016,28.813,-81.083167,-,-,-,-,-,Y,Y,N,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,-,
-81.3523329999566,28.731666999861,4779,SE069,Seminole,20S,30E,19,80,2014,2014,28.731667,-81.352333,-,-,-,-,-,-,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2748330002843,28.7230000003668,4780,SE070,Seminole,20S,30E,25,80,2014,2014,28.723,-81.274833,-,-,-,-,-,-,-,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.285999999802,28.7296670000451,4781,SE071,Seminole,20S,30E,23,80,2011,2014,28.729667,-81.286,-,-,-,-,-,-,-,Y,Y,Y,Y,*,*,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.116667000112,28.7986670003597,4782,SE072,Seminole,19S,32E,34,81,2016,2016,28.798667,-81.116667,-,-,-,-,-,-,-,-,Y,-,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.0935000005001,28.7741669999745,4783,SE073,Seminole,20S,32E,02,81,2014,2014,28.774167,-81.0935,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.4051670001671,28.7899999999222,4784,SE074,Seminole,19S,29E,34,80,2014,2014,28.79,-81.405167,-,-,-,-,-,-,-,-,-,Y,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2264999998218,28.7748329999299,4785,SE075,Seminole,20S,31E,04,80,2008,2014,28.774833,-81.2265,-,-,-,-,-,-,-,-,-,Y,Y,*,*,U,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.2401669999954,28.7861669998371,4786,SE076,Seminole,20S,31E,05,80,2008,2014,28.786167,-81.240167,-,-,-,-,-,-,-,-,-,Y,Y,*,*,U,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.0529999993963,28.6704999997133,4787,SE077,Seminole,21S,33E,18,81,2014,2016,28.6705,-81.053,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,N,
-81.2388330000019,28.7606670000804,4788,SE078,Seminole,20S,31E,08,80,2008,2014,28.760667,-81.238833,-,-,-,-,-,-,-,-,-,Y,Y,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.2824999999617,28.6580000004599,4789,SE079,Seminole,21S,30E,14,80,2014,2014,28.658,-81.2825,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.0708329995821,28.7861669998371,4790,SE080,Seminole,20S,32E,01,81,2014,2014,28.786167,-81.070833,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.1411669998924,28.7298329999013,4791,SE081,Seminole,20S,32E,20,80,2014,2014,28.729833,-81.141167,-,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.1579999999955,28.7808300000998,4792,SE082,Seminole,20S,32E,06,80,2016,2016,28.78083,-81.158,-,-,-,-,-,-,-,-,-,-,-,Y,Y,U,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.0493330000497,28.7029999994743,4793,SE083,Seminole,20S,33E,31,81,2014,2014,28.703,-81.049333,-,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.0358330002807,28.6269999998297,4794,SE084,Seminole,21S,33E,32,81,2016,2016,28.627,-81.035833,-,-,-,-,-,-,-,-,-,-,-,*,Y,Y,*,*,N,*,2017/09/19 23:51:32+00,Y,
-81.1466670007965,28.6813330004925,4795,SE085,Seminole,21S,32E,08,80,2014,2014,28.681333,-81.146667,-,-,-,-,-,-,-,-,-,-,-,*,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2451669995106,28.6694999992438,4796,SE086,Seminole,21S,31E,37,80,2014,2014,28.6695,-81.245167,-,-,-,-,-,-,-,-,-,-,-,*,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2595000007545,28.7028330004714,4797,SE087,Seminole,20S,31E,38,80,2014,2014,28.702833,-81.2595,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.0780000005656,28.723667000231,4798,SE088,Seminole,20S,32E,25,81,2014,2014,28.723667,-81.078,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2751670001952,28.8008330004432,4799,SE089,Seminole,19S,30E,39,80,2012,2014,28.800833,-81.275167,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,-,*,2017/09/19 23:51:32+00,*,
-81.1875000001896,28.6908330007816,4800,SE090,Seminole,21S,31E,02,80,2012,2014,28.690833,-81.1875,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,-,*,2017/09/19 23:51:32+00,*,
-81.2115000003779,28.683333000046,4801,SE091,Seminole,21S,31E,10,80,2014,2014,28.683333,-81.2115,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,Y,*,2017/09/19 23:51:32+00,*,
-81.5906670006868,29.9878330003653,4802,SJ002,St. Johns,06S,27E,09,67,2010,2013,29.987833,-81.590667,Y,N,N,N,N,Y,N,U,U,U,-,*,Y,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.3671666700375,30.0598333295851,4803,SJ003,St. Johns,05S,29E,90,58,2016,2016,30.059833,-81.367167,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.5148330003707,29.7923329992077,4804,SJ004,St. Johns,08S,28E,19,67,2004,2013,29.792333,-81.514833,Y,Y,Y,U,N,N,Y,U,-,U,U,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.5750000003477,29.8785000001794,4805,SJ005,St. Johns,07S,27E,22,67,2016,2016,29.8785,-81.575,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.3491666694472,30.0914999998528,4806,SJ006,St. Johns,05S,29E,11,58,2015,2016,30.0915,-81.349167,N,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,*,Y,*,*,Y,N,Y,2017/09/19 23:51:32+00,N,
-81.6145000004705,30.108500000604,4807,SJ007,St. Johns,04S,27E,32,57,2014,2016,30.1085,-81.6145,U,Y,Y,Y,Y,Y,N,N,Y,Y,Y,*,Y,*,*,Y,Y,N,2017/09/19 23:51:32+00,N,
-81.6583333297934,30.0509999999339,4808,SJ008,St. Johns,05S,26E,44,57,2016,2016,30.051,-81.658333,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.4444999998853,29.7460000001023,4809,SJ009,St. Johns,09S,28E,02,68,2008,2013,29.746,-81.4445,Y,Y,N,Y,Y,Y,Y,Y,U,U,Y,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.6203333293455,30.0106666701903,4810,SJ010,St. Johns,06S,27E,43,57,2016,2016,30.010667,-81.620333,Y,Y,Y,Y,Y,U,Y,Y,Y,Y,Y,Y,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.5726666695164,29.9275000002778,4811,SJ011,St. Johns,07S,27E,03,67,2016,2016,29.9275,-81.572667,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.5198333304659,29.7414999997209,4812,SJ012,St. Johns,09S,28E,06,67,2015,2016,29.7415,-81.519833,Y,Y,N,Y,Y,N,Y,Y,U,U,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,N,
-81.341666999856,29.9716669994045,4813,SJ013,St. Johns,06S,29E,50,68,1997,2013,29.971667,-81.341667,U,U,U,U,U,-,-,-,-,-,-,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.5501666699013,29.8208333300887,4814,SJ014,St. Johns,08S,27E,38,67,2016,2016,29.820833,-81.550167,Y,Y,Y,U,Y,N,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,Y,2017/09/19 23:51:32+00,Y,
-81.5820000000283,29.8921666698511,4815,SJ015,St. Johns,07S,27E,16,67,2016,2016,29.892167,-81.582,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.2844999992288,29.7901699992733,4816,SJ016,St. Johns,08S,30E,42,68,2015,2016,29.79017,-81.2845,-,-,-,Y,Y,U,U,Y,U,U,Y,*,U,*,*,Y,N,Y,2017/09/19 23:51:32+00,N,
-81.3986699995534,30.1039999998179,4817,SJ017,St. Johns,05S,29E,65,58,2002,2010,30.104,-81.39867,-,-,-,-,Y,U,N,N,-,U,-,*,-,*,*,*,*,*,2017/09/19 23:51:32+00,*,
-81.394166670474,29.8416666701771,4818,SJ018,St. Johns,08S,29E,05,68,2016,2016,29.841667,-81.394167,-,-,-,Y,Y,Y,N,Y,Y,Y,Y,*,Y,*,*,Y,N,Y,2017/09/19 23:51:32+00,Y,
-81.3001666707845,29.8601666699688,4819,SJ019,St. Johns,07S,30E,29,68,2015,2016,29.860167,-81.300167,-,-,-,Y,Y,Y,Y,Y,U,U,Y,Y,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,N,
-81.4053329998485,29.9481670000234,4820,SJ020,St. Johns,06S,29E,70,68,2010,2013,29.948167,-81.405333,-,-,-,-,-,-,N,Y,Y,Y,Y,N,Y,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.3364999999363,29.9026666702967,4821,SJ021,St. Johns,07S,29E,41,68,2016,2016,29.902667,-81.3365,-,-,-,-,-,-,Y,Y,Y,Y,Y,Y,Y,*,*,-,Y,Y,2017/09/19 23:51:32+00,Y,
-81.2771669994623,29.6950000002752,4822,SJ022,St. Johns,09S,30E,28,68,2014,2014,29.695,-81.277167,-,-,-,-,-,-,Y,-,Y,Y,Y,*,Y,*,*,-,Y,*,2017/09/19 23:51:32+00,*,
-81.5753329995353,29.9775000005091,4823,SJ023,St. Johns,06S,27E,15,67,2007,2013,29.9775,-81.575333,-,-,-,-,-,-,Y,Y,Y,Y,-,*,-,*,*,N,*,*,2017/09/19 23:51:32+00,*,
-81.6613333300415,30.0293333300385,4824,SJ024,St. Johns,05S,26E,44,57,2015,2016,30.029333,-81.661333,-,-,-,-,-,-,-,Y,Y,Y,U,Y,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,N,
-81.3053130004696,29.8247340002403,4825,SJ025,St. Johns,08S,30E,48,68,2016,2016,29.824734,-81.305313,-,-,-,-,-,-,-,Y,Y,Y,Y,*,Y,*,*,-,Y,Y,2017/09/19 23:51:32+00,Y,
-81.2781666698633,29.738499999857,4826,SJ026,St. Johns,09S,30E,09,68,2016,2016,29.7385,-81.278167,-,-,-,-,-,-,-,-,Y,Y,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.285999999802,29.7721666702831,4827,SJ028,St. Johns,08S,30E,42,68,2014,2016,29.772167,-81.286,-,-,-,-,-,-,-,-,Y,Y,Y,*,Y,*,*,Y,Y,N,2017/09/19 23:51:32+00,N,
-81.3673330002989,30.0239999999005,4828,SJ029,St. Johns,05S,29E,90,58,2008,2013,30.024,-81.367333,-,-,-,-,-,-,-,-,-,Y,Y,*,N,*,*,N,*,*,2017/09/19 23:51:32+00,*,
-81.369333330146,30.1159999997714,4829,SJ030,St. Johns,04S,29E,54,58,2016,2016,30.116,-81.369333,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.3320000000132,30.0209999999598,4830,SJ031,St. Johns,05S,29E,24,58,2016,2016,30.021,-81.332,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.5756670003445,29.9609999996621,4831,SJ032,St. Johns,06S,27E,39,67,2010,2013,29.961,-81.575667,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.5398333303234,29.8019999998289,4832,SJ033,St. Johns,08S,27E,38,67,2016,2016,29.802,-81.539833,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.5274999995633,29.8403329999903,4833,SJ034,St. Johns,08S,27E,38,67,2010,2013,29.840333,-81.5275,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-81.5516666704745,29.8350000004666,4834,SJ035,St. Johns,08S,27E,38,67,2016,2016,29.835,-81.551667,-,-,-,-,-,-,-,-,-,-,-,*,N,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.654832999373,30.0803330001395,4835,SJ036,St. Johns,05S,26E,44,57,2016,2016,30.080333,-81.654833,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,N,*,*,2017/09/19 23:51:32+00,Y,
-81.6358333301783,30.0875000002745,4836,SJ037,St. Johns,05S,27E,39,57,2016,2016,30.0875,-81.635833,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.3838333299978,30.1701666698305,4837,SJ038,St. Johns,04S,29E,10,58,2014,2016,30.170167,-81.383833,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,Y,Y,N,2017/09/19 23:51:32+00,N,
-81.3866666703028,30.2391666698123,4838,SJ039,St. Johns,03S,29E,16,58,2016,2016,30.239167,-81.386667,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-81.3869999991721,30.2029999998996,4839,SJ040,St. Johns,03S,29E,50,58,2014,2014,30.203,-81.387,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.4856670000875,29.9863329997877,4840,SJ041,St. Johns,06S,28E,38,68,2014,2016,29.986333,-81.485667,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,N,
-81.3636666692989,30.094666669888,4841,SJ042,St. Johns,05S,29E,90,58,2014,2016,30.094667,-81.363667,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,N,2017/09/19 23:51:32+00,N,
-81.3540000000361,29.9969999999619,4842,SJ043,St. Johns,06S,29E,50,68,2016,2016,29.997,-81.354,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,N,2017/09/19 23:51:32+00,Y,
-81.2380000003238,29.673000000344,4843,SJ044,St. Johns,09S,30E,42,68,2016,2016,29.673,-81.238,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,Y,2017/09/19 23:51:32+00,Y,
-81.325999999517,29.9370000004107,4844,SJ045,St. Johns,06S,30E,42,68,2015,2016,29.937,-81.326,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,Y,2017/09/19 23:51:32+00,N,
-80.3319999999528,27.2376670001835,4845,SL001,St. Lucie,37S,40E,22,103,2016,2016,27.237667,-80.332,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.3593329995768,27.5223330004432,4846,SL002,St. Lucie,34S,40E,17,97,2012,2012,27.522333,-80.359333,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-80.6571670002872,27.5420000006075,4847,SL003,St. Lucie,34S,37E,08,96,2016,2016,27.542,-80.657167,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.5981670007975,27.5391669994665,4848,SL004,St. Lucie,34S,37E,11,96,2016,2016,27.539167,-80.598167,Y,Y,Y,Y,Y,Y,Y,-,-,-,N,U,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-81.8270919996914,27.8884439998564,4849,PO248,Polk,30S,25E,08,93,2016,2016,27.888444,-81.827092,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,Y,
-81.832500000534,28.1556999996101,4850,PO249,Polk,27S,25E,08,85,2016,2016,28.1557,-81.8325,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,Y,
-81.2908300003363,27.8328299998103,4851,PO250,Polk,30S,30E,35,94,2015,2015,27.83283,-81.29083,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-82.4996700007806,28.1800000005818,4852,PS030,Pasco,26S,18E,34,83,2016,2016,28.18,-82.49967,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,U,2017/09/19 23:51:32+00,Y,
-82.4351674321034,27.2411567292951,4853,SA067,Sarasota,37S,19E,19,97,2015,2015,27.241157,-82.435167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-81.2210000007144,28.6910999999075,4854,SE092,Seminole,21S,31E,04,80,0,2015,28.6911,-81.221,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,U,2017/09/19 23:51:32+00,*,
-80.2946669995017,27.3273329995412,4855,SL005,St. Lucie,36S,40E,24,103,2009,2016,27.327333,-80.294667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.3866670008224,27.3986670000903,4856,SL006,St. Lucie,35S,39E,25,102,2016,2016,27.398667,-80.386667,-,-,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6341670001816,27.2171669996079,4857,SL007,St. Lucie,37S,37E,33,102,2005,2016,27.217167,-80.634167,Y,Y,Y,Y,Y,Y,Y,Y,U,N,U,N,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.6439999997058,27.2446669998305,4858,SL008,St. Lucie,37S,37E,21,102,2008,2016,27.244667,-80.644,-,-,-,Y,Y,Y,-,Y,Y,N,Y,N,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.4784999999419,27.3176669996365,4859,SL009,St. Lucie,36S,39E,30,102,2016,2016,27.317667,-80.4785,-,-,-,-,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.252833000201,27.2703330001751,4860,SL010,St. Lucie,37S,41E,08,103,2007,2016,27.270333,-80.252833,-,-,-,-,-,-,Y,Y,Y,Y,N,N,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.3835000001697,27.4683329997266,4861,SL011,St. Lucie,35S,39E,01,102,2012,2016,27.468333,-80.3835,-,-,-,-,-,-,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,N,
-80.5983330004788,27.3999999998001,4862,SL012,St. Lucie,35S,37E,26,102,2008,2016,27.4,-80.598333,-,-,-,-,-,-,-,Y,Y,N,Y,N,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.3185000001838,27.3001670005569,4863,SL013,St. Lucie,36S,40E,34,103,2016,2016,27.300167,-80.3185,-,-,-,-,-,-,-,-,-,-,-,*,U,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.3185000001838,27.4925000004127,4864,SL014,St. Lucie,34S,40E,27,103,2016,2016,27.4925,-80.3185,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-87.1425000004236,30.5640000000342,4865,SR001,Santa Rosa,01N,29W,31,26,2016,2016,30.564,-87.1425,Y,Y,N,Y,U,-,U,Y,Y,Y,-,Y,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-87.1165000000699,30.5286670002624,4866,SR002,Santa Rosa,01S,29W,05,27,2012,2016,30.528667,-87.1165,-,-,-,-,-,-,-,Y,Y,N,-,Y,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,-,
-86.8723329992482,30.4408329997984,4867,SR003,Santa Rosa,02S,26W,05,43,2016,2016,30.440833,-86.872333,-,-,-,-,-,-,-,-,Y,Y,-,N,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-87.0983329999733,30.5173329997425,4868,SR004,Santa Rosa,01S,28W,10,27,2007,2016,30.517333,-87.098333,-,-,-,-,-,-,-,-,-,Y,-,N,*,N,N,*,*,*,2017/09/19 23:51:32+00,-,
-86.8258329994448,30.8669999999733,4869,SR005,Santa Rosa,04N,26W,10,27,2016,2016,30.867,-86.825833,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-82.1058329998423,28.5348329994374,4870,SU010,Hernando,22S,22E,33,78,2014,2014,28.534833,-82.105833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0816669999726,28.8150000006521,4871,SU011,Sumter,19S,22E,23,78,2004,2014,28.815,-82.081667,Y,Y,Y,Y,Y,Y,Y,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-82.1548330003016,28.8375000001294,4872,SU012,Sumter,19S,21E,13,78,2014,2014,28.8375,-82.154833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0349999997647,28.6283329995021,4873,SU014,Sumter,21S,23E,29,78,1976,2014,28.628333,-82.035,-,-,-,-,-,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.9724999995363,28.8004999997879,4874,SU015,Sumter,19S,23E,26,78,2011,2015,28.8005,-81.9725,Y,N,N,Y,Y,Y,N,Y,N,N,N,*,*,Y,*,*,-,N,2017/09/19 23:51:32+00,*,
-82.2588329999198,28.9109999993225,4875,SU016,Sumter,18S,20E,24,77,2004,2014,28.911,-82.258833,N,Y,Y,Y,Y,Y,Y,N,N,N,N,*,*,N,*,*,-,*,2017/09/19 23:51:32+00,*,
-82.0293330002527,28.4771670001595,4876,SU017,Sumter,23S,23E,20,84,2011,2014,28.477167,-82.029333,Y,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,*,*,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.9836669999523,28.8914999993379,4877,SU018,Sumter,18S,23E,26,78,2007,2014,28.8915,-81.983667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-82.1055000006547,28.832666999923,4878,SU019,Sumter,19S,22E,16,78,2014,2014,28.832667,-82.1055,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,*,*,-,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0166669999867,28.8308330004581,4879,SU020,Sumter,19S,23E,16,78,2014,2014,28.830833,-82.016667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.9650000002635,28.5733330006256,4880,SU021,Sumter,22S,23E,13,78,1999,2014,28.573333,-81.965,Y,Y,N,U,N,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-82.0906669998187,28.7825000001786,4881,SU022,Sumter,20S,22E,03,78,2014,2014,28.7825,-82.090667,Y,Y,Y,N,Y,Y,-,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0998330002444,28.7098330003035,4882,SU023,Sumter,20S,22E,34,78,2007,2014,28.709833,-82.099833,Y,Y,Y,Y,Y,U,Y,Y,Y,Y,N,*,*,N,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.9956670000465,28.8285000005661,4883,SU024,Sumter,19S,23E,22,78,2014,2014,28.8285,-81.995667,Y,N,N,N,N,N,N,N,-,-,-,*,*,-,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.1433329997996,28.7976669998651,4884,SU025,Sumter,19S,22E,31,78,2014,2014,28.797667,-82.143333,Y,Y,Y,Y,Y,Y,Y,-,-,-,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.2323329999739,28.6343329994645,4885,SU026,Sumter,21S,21E,29,78,2014,2014,28.634333,-82.232333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0113330005606,28.6163330005331,4886,SU027,Sumter,21S,23E,33,78,2014,2014,28.616333,-82.011333,-,-,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,N,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0093330003952,28.6728329993665,4887,SU028,Sumter,21S,23E,09,78,2014,2014,28.672833,-82.009333,-,-,-,Y,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.1328329993804,28.7796670000649,4888,SU029,Sumter,20S,22E,05,78,2014,2014,28.779667,-82.132833,-,-,-,Y,N,Y,N,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.9731666698514,28.8221666696544,4889,SU030,Sumter,19S,23E,23,78,2015,2015,28.822167,-81.973167,-,-,-,-,Y,N,Y,Y,N,Y,Y,*,*,Y,*,*,Y,Y,2017/09/19 23:51:32+00,*,
-81.9956670000465,28.7431669995744,4890,SU031,Sumter,20S,23E,15,78,2014,2014,28.743167,-81.995667,-,-,-,-,-,-,-,Y,Y,Y,N,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0176670000694,28.572333000458,4891,SU032,Sumter,22S,23E,16,78,2014,2014,28.572333,-82.017667,-,-,-,-,-,-,-,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
